step,value_loss,v_mean,q_target_mean,critic_loss,q1_mean,td_target,actor_loss,advantage_mean,exp_adv_mean,log_prob_mean
31793,0.005843037273734808,-1.3236196041107178,-1.3577072620391846,0.08086301386356354,-1.3422305583953857,-1.339759349822998,-1.7288340330123901,-0.017852934077382088,1.0671942234039307,1.2660274505615234
31794,0.008009952493011951,-0.8941071033477783,-0.8972972631454468,0.3386725187301636,-0.8701282739639282,-0.8221169710159302,-1.3555538654327393,-0.04556925594806671,0.9656577706336975,1.3319518566131592
31795,0.007901725359261036,-0.5835151672363281,-0.6764177680015564,0.26258721947669983,-0.6224496364593506,-0.62828129529953,-1.5242494344711304,0.011236611753702164,1.1363818645477295,1.3344016075134277
31796,0.006483759731054306,0.3063655495643616,0.26822835206985474,0.08948524296283722,0.3575810194015503,0.24157631397247314,-1.4076056480407715,0.022428004071116447,1.1722373962402344,1.2820839881896973
31797,0.009320700541138649,-0.9778968095779419,-0.9580504298210144,0.08162171393632889,-0.9088500738143921,-0.8772927522659302,-0.7509909868240356,-0.10547390580177307,0.8251131772994995,1.1112502813339233
31798,0.00702680042013526,-1.1105563640594482,-1.1885218620300293,0.0628565177321434,-1.1467323303222656,-1.104832649230957,-1.5112520456314087,-0.04187219589948654,0.9644637107849121,1.3940173387527466
31799,0.007002316415309906,-0.8479482531547546,-0.9290812611579895,0.1078856885433197,-0.8493157625198364,-0.9346771836280823,-2.153926134109497,0.010721804574131966,1.1767141819000244,1.3291411399841309
31800,0.0075958529487252235,-0.4093570411205292,-0.3996504545211792,0.1199226975440979,-0.363515704870224,-0.3524669110774994,-1.2639539241790771,-0.06576643139123917,0.8919089436531067,1.3484947681427002
31801,0.006207138765603304,-0.009419366717338562,-0.04776383936405182,0.05957531929016113,-0.046280547976493835,0.04189041256904602,-0.9007751941680908,-0.07561704516410828,0.8742820024490356,1.19921875
31802,0.008429767563939095,-1.000248670578003,-1.0896167755126953,0.04737730696797371,-1.0353367328643799,-1.0769963264465332,-1.2839488983154297,-0.015224557369947433,1.0636322498321533,1.2057123184204102
31803,0.006131090223789215,-0.5061494708061218,-0.5152773857116699,0.1101013571023941,-0.4802481532096863,-0.527195155620575,-1.2508245706558228,-0.05720701441168785,0.9370948076248169,1.2439088821411133
31804,0.007256659679114819,-0.08053794503211975,-0.06587646901607513,0.1668986827135086,-0.0910298228263855,0.04380851984024048,-1.0527739524841309,-0.12829463183879852,0.7516528964042664,1.2999544143676758
31805,0.008068010210990906,-0.38164234161376953,-0.4784107506275177,0.10043558478355408,-0.4612208902835846,-0.4025501608848572,-2.201784610748291,0.00850642565637827,1.1726176738739014,1.2836720943450928
31806,0.00718383863568306,-1.0592650175094604,-1.1299083232879639,0.09042859077453613,-1.0287569761276245,-1.1479456424713135,-2.2876055240631104,0.08997759968042374,1.4813021421432495,1.274552583694458
31807,0.009123669937252998,-0.17484095692634583,-0.15586572885513306,0.060929566621780396,-0.04828460514545441,-0.08411657810211182,-1.264272689819336,-0.02221202664077282,1.0299100875854492,1.3137061595916748
31808,0.008889337070286274,-0.09272174537181854,-0.15573449432849884,0.11121048033237457,-0.06239672005176544,-0.07061892747879028,-1.614048957824707,-0.03813394904136658,0.9721072316169739,1.4510889053344727
31809,0.007435977458953857,-0.5685184001922607,-0.6392139196395874,0.14128610491752625,-0.5672374963760376,-0.6262096166610718,-1.3384978771209717,-0.05405455455183983,0.9344944953918457,1.1466898918151855
31810,0.007207615301012993,-0.18162190914154053,-0.1915578544139862,0.09486424922943115,-0.19340269267559052,-0.17577135562896729,-0.9269025325775146,-0.12372618913650513,0.7693065404891968,1.1884527206420898
31811,0.008058693259954453,-0.2507030963897705,-0.26097846031188965,0.1266358345746994,-0.34249478578567505,-0.16357477009296417,-0.6204483509063721,-0.18816134333610535,0.673837423324585,1.261840581893921
31812,0.007986760698258877,0.07522198557853699,-0.025645509362220764,0.12101605534553528,-0.08541089296340942,0.024744480848312378,-0.9284871816635132,-0.06349443644285202,0.9846376180648804,1.2933268547058105
31813,0.008039833977818489,-0.8077768087387085,-0.8532729744911194,0.05862579494714737,-0.8407372236251831,-0.8495763540267944,-1.7578165531158447,0.009242404252290726,1.1443874835968018,1.2483947277069092
31814,0.007420518435537815,-0.9377490282058716,-0.9442800283432007,0.053016845136880875,-0.8779110908508301,-0.8997812867164612,-1.7835056781768799,-0.013552566058933735,1.0754320621490479,1.2522879838943481
31815,0.007456192281097174,-0.5572067499160767,-0.5961189270019531,0.042331092059612274,-0.5011454820632935,-0.5208345651626587,-1.285895586013794,-0.009405616670846939,1.0545573234558105,1.1590614318847656
31816,0.007702463772147894,-0.14192479848861694,-0.2115258276462555,0.09451361745595932,-0.12020578980445862,-0.17087754607200623,-1.1830289363861084,-0.013190782628953457,1.081587791442871,1.252557635307312
31817,0.00752367964014411,-0.5584277510643005,-0.5978424549102783,0.18407201766967773,-0.5450305938720703,-0.5763829946517944,-1.2881648540496826,-0.04073527827858925,0.9917989373207092,1.3230006694793701
31818,0.006677873432636261,-0.7438247203826904,-0.7611563205718994,0.07204753160476685,-0.7637062072753906,-0.7297850251197815,-1.3365375995635986,-0.07468317449092865,0.8965485692024231,1.2481660842895508
31819,0.008889112621545792,-0.375583291053772,-0.41534000635147095,0.05658898130059242,-0.4049409031867981,-0.37737464904785156,-1.7653822898864746,-0.027911685407161713,1.0229599475860596,1.2947876453399658
31820,0.00674945255741477,-0.452411025762558,-0.4921207129955292,0.07410310953855515,-0.4389294981956482,-0.45519310235977173,-1.4781850576400757,-0.03196502476930618,1.0585803985595703,1.1386165618896484
31821,0.007813163101673126,-0.5580548644065857,-0.5891420841217041,0.12597018480300903,-0.5484369993209839,-0.518162190914154,-1.3913295269012451,-0.03980087861418724,0.9803725481033325,1.253975749015808
31822,0.0066504874266684055,0.25149762630462646,0.17723602056503296,0.04808899760246277,0.23525413870811462,0.20169973373413086,-1.1871412992477417,-0.03468954190611839,0.9741743803024292,1.3326503038406372
31823,0.006241108290851116,-0.6868935823440552,-0.7115228176116943,0.0858602374792099,-0.686586856842041,-0.7169656157493591,-0.7053970098495483,-0.09373903274536133,0.8396878242492676,1.1907446384429932
31824,0.007546012289822102,-0.5466773509979248,-0.5380163192749023,0.25458791851997375,-0.5870710611343384,-0.44618725776672363,-0.6650629043579102,-0.19277611374855042,0.6478977203369141,1.4529489278793335
31825,0.00828557088971138,0.5714713335037231,0.48375916481018066,0.08787254989147186,0.43335825204849243,0.5346533060073853,-1.188497543334961,-0.08351370692253113,0.8558006286621094,1.4695625305175781
31826,0.007969526574015617,-0.7649559378623962,-0.8252447843551636,0.055895108729600906,-0.7997561693191528,-0.8359556198120117,-1.9878771305084229,0.004878195933997631,1.162839412689209,1.176764726638794
31827,0.00866636075079441,-0.2080739140510559,-0.1915568858385086,0.2823817729949951,-0.16671708226203918,-0.09772634506225586,-2.037865400314331,0.013301935978233814,1.1584030389785767,1.30782151222229
31828,0.007631012238562107,-0.10483703017234802,-0.18857522308826447,0.13102898001670837,-0.08518487215042114,-0.11157462000846863,-1.889461874961853,0.04552847892045975,1.2761024236679077,1.189711332321167
31829,0.007304287515580654,-0.8430942893028259,-0.9130854606628418,0.21483230590820312,-0.7618554830551147,-0.9171416759490967,-2.426269054412842,0.052409544587135315,1.3539230823516846,1.236211895942688
31830,0.0072077801451087,-0.26698118448257446,-0.25161072611808777,0.07797175645828247,-0.1352124810218811,-0.21475817263126373,-0.9989429116249084,-0.0928042009472847,0.830803632736206,1.2895283699035645
31831,0.006763524375855923,0.16050544381141663,0.12540605664253235,0.06552797555923462,0.1484588086605072,0.21243183314800262,-0.6970553398132324,-0.1442015916109085,0.7213642001152039,1.2868802547454834
31832,0.007942033000290394,-0.9329497218132019,-1.0230541229248047,0.08143259584903717,-1.0402569770812988,-1.0031940937042236,-1.0564663410186768,-0.04333958402276039,0.9698842763900757,1.266215443611145
31833,0.006272300146520138,-0.6504908800125122,-0.6627408266067505,0.09787121415138245,-0.6508164405822754,-0.655264675617218,-1.7148234844207764,0.01407979242503643,1.1453492641448975,1.1869356632232666
31834,0.0077081480994820595,-0.4024268686771393,-0.40914642810821533,0.047761134803295135,-0.3679616451263428,-0.3540114760398865,-1.8569140434265137,-0.02161211520433426,1.0500965118408203,1.2442195415496826
31835,0.00719422847032547,-0.24370306730270386,-0.29302215576171875,0.05108692869544029,-0.19703227281570435,-0.22072717547416687,-2.2641477584838867,-0.02251356840133667,1.0680330991744995,1.3624173402786255
31836,0.007772629149258137,-0.6187924146652222,-0.6885193586349487,0.14784686267375946,-0.5787798166275024,-0.6488755941390991,-2.1670806407928467,-0.014379149302840233,1.1735873222351074,1.3943874835968018
31837,0.006903973873704672,-1.1146529912948608,-1.1539278030395508,0.06477867066860199,-1.0965170860290527,-1.1409380435943604,-1.0343321561813354,-0.06823859363794327,0.9244130849838257,1.2383010387420654
31838,0.006785157136619091,-0.7334453463554382,-0.7416924834251404,0.07381650060415268,-0.7707874774932861,-0.6821096539497375,-0.7871712446212769,-0.11721520125865936,0.7941543459892273,1.2659144401550293
31839,0.007575184106826782,-1.0323033332824707,-1.0916099548339844,0.11036916077136993,-1.121654987335205,-1.0184046030044556,-1.1113147735595703,-0.046901024878025055,0.9642425775527954,1.080629825592041
31840,0.007114546373486519,-0.3772801160812378,-0.4552529454231262,0.24857722222805023,-0.40297505259513855,-0.45191439986228943,-2.046449661254883,0.02253067120909691,1.1848442554473877,1.3595898151397705
31841,0.009294153191149235,-0.02177530527114868,-0.012077964842319489,0.07024385780096054,0.06281046569347382,0.02912655472755432,-1.3737422227859497,-0.05292058736085892,0.9316979050636292,1.284352421760559
31842,0.0056870123371481895,-0.5475087761878967,-0.5786445140838623,0.054657094180583954,-0.520143985748291,-0.48956042528152466,-1.131861925125122,-0.03960008546710014,0.9699334502220154,1.1282601356506348
31843,0.007625453174114227,0.20148366689682007,0.11720490455627441,0.13092803955078125,0.19756460189819336,0.164994016289711,-1.7260162830352783,0.03141360729932785,1.2624623775482178,1.2826876640319824
31844,0.00700701167806983,-0.20217880606651306,-0.24888628721237183,0.25299930572509766,-0.16383177042007446,-0.25213027000427246,-1.887007474899292,0.03850701451301575,1.244626522064209,1.317980170249939
31845,0.008979356847703457,-0.6443324685096741,-0.6298691034317017,0.058464981615543365,-0.5773263573646545,-0.561399519443512,-1.1376737356185913,-0.06247317045927048,0.9058409929275513,1.3272686004638672
31846,0.008229097351431847,0.8299577832221985,0.7572441101074219,0.057229358702898026,0.8086567521095276,0.8325837850570679,-1.1173797845840454,-0.044664669781923294,0.9554213881492615,1.3496897220611572
31847,0.009002095088362694,-0.638797402381897,-0.7190881967544556,0.07912107557058334,-0.6276954412460327,-0.7281361818313599,-1.5820608139038086,-0.0026264821644872427,1.128675103187561,1.2258036136627197
31848,0.008226736448705196,-0.521125316619873,-0.5142565369606018,0.08148762583732605,-0.4801969528198242,-0.4949021339416504,-1.4056395292282104,-0.07801060378551483,0.9022567272186279,1.2803611755371094
31849,0.007779098115861416,0.04321402311325073,0.02097204327583313,0.07349780946969986,-0.0009291172027587891,0.10126405954360962,-1.1490705013275146,-0.11396165192127228,0.7995718717575073,1.286881446838379
31850,0.007536334916949272,-0.07503300905227661,-0.15232275426387787,0.19064557552337646,-0.14923158288002014,-0.09018132090568542,-1.6806377172470093,-0.01593143492937088,1.0664050579071045,1.4309256076812744
31851,0.008770421147346497,-0.9278379082679749,-0.9802551865577698,0.04985019192099571,-0.922897458076477,-0.9604290127754211,-1.3539843559265137,-0.006700982805341482,1.1037678718566895,1.1072256565093994
31852,0.006657521240413189,-0.47016024589538574,-0.4890315532684326,0.0552847757935524,-0.42699113488197327,-0.4587506651878357,-1.2199060916900635,-0.06934976577758789,0.8944604396820068,1.3548426628112793
31853,0.007621354423463345,-0.41474592685699463,-0.44463086128234863,0.059938445687294006,-0.41315650939941406,-0.38035351037979126,-0.9942089915275574,-0.09142226725816727,0.8332573175430298,1.2183454036712646
31854,0.008300484158098698,-0.3436129689216614,-0.40838509798049927,0.14373049139976501,-0.38865911960601807,-0.3413524031639099,-1.128824234008789,-0.029920054599642754,1.0045204162597656,1.2878223657608032
31855,0.00744133535772562,-0.5642189979553223,-0.6213565468788147,0.06249645724892616,-0.5637246370315552,-0.623993992805481,-1.4251502752304077,0.02469535917043686,1.211907148361206,1.2239844799041748
31856,0.00753417331725359,-0.49001723527908325,-0.49784013628959656,0.05531064048409462,-0.454875648021698,-0.4755687117576599,-1.1436752080917358,-0.05090511217713356,0.9342292547225952,1.1836495399475098
31857,0.006656620651483536,-1.0113763809204102,-1.0263075828552246,0.05882637947797775,-1.0137832164764404,-0.9501389265060425,-1.1227171421051025,-0.08612188696861267,0.8393552899360657,1.155371069908142
31858,0.007464171852916479,0.23000259697437286,0.15133698284626007,0.09306113421916962,0.2024773210287094,0.21832069754600525,-1.4830453395843506,-0.012939393520355225,1.0534011125564575,1.2359638214111328
31859,0.006866498850286007,-0.6703491806983948,-0.7320399880409241,0.07435858249664307,-0.6382102370262146,-0.7285547256469727,-1.5278236865997314,0.01778521202504635,1.2407114505767822,1.190805435180664
31860,0.007155554369091988,-0.5544184446334839,-0.5566698908805847,0.16571035981178284,-0.51216059923172,-0.5186012983322144,-1.1597732305526733,-0.04923923686146736,0.9651952385902405,1.288912296295166
31861,0.006866712123155594,-0.6450760364532471,-0.6702882051467896,0.1922098994255066,-0.6632105112075806,-0.5893933773040771,-1.3086395263671875,-0.0625489354133606,0.8941993117332458,1.2727360725402832
31862,0.007170378230512142,-0.9741228222846985,-1.051421046257019,0.12940798699855804,-0.9994097352027893,-1.0149686336517334,-1.7060940265655518,-0.02444414235651493,1.0413507223129272,1.2118889093399048
31863,0.0069487439468503,0.020963869988918304,-0.014301329851150513,0.10290682315826416,0.046324506402015686,-0.0031787753105163574,-1.4092012643814087,-0.03170681372284889,1.0176507234573364,1.27640700340271
31864,0.0077263652347028255,-0.883615255355835,-0.8815456628799438,0.07277039438486099,-0.8591526746749878,-0.7933652400970459,-0.8629269599914551,-0.07473644614219666,0.890479326248169,1.267496109008789
31865,0.008455113507807255,-0.25503504276275635,-0.34397661685943604,0.06232587248086929,-0.28630077838897705,-0.3074624538421631,-1.278902292251587,-0.01227586343884468,1.08079195022583,1.199429988861084
31866,0.007526594679802656,-0.41605785489082336,-0.4654909074306488,0.07438629865646362,-0.40478748083114624,-0.4751127362251282,-1.5505261421203613,-0.021009303629398346,1.0050528049468994,1.3646483421325684
31867,0.009038867428898811,-0.49217334389686584,-0.4730079174041748,0.08358510583639145,-0.4903309941291809,-0.39708298444747925,-1.0769189596176147,-0.11992833018302917,0.7817595601081848,1.2518973350524902
31868,0.009800278581678867,0.2247241884469986,0.15314838290214539,0.05423304811120033,0.1386292576789856,0.22718918323516846,-1.362011194229126,-0.03862960636615753,0.996797502040863,1.296817421913147
31869,0.007334867957979441,-0.10228593647480011,-0.1763148307800293,0.11427120864391327,-0.08527027070522308,-0.16636410355567932,-1.9012573957443237,0.06228669732809067,1.4503438472747803,1.200659990310669
31870,0.00993928499519825,-0.31508898735046387,-0.3084876537322998,0.1997295618057251,-0.18241450190544128,-0.2372906357049942,-1.3504903316497803,-0.027005115523934364,1.0028095245361328,1.283857822418213
31871,0.007487658876925707,-0.2716293931007385,-0.3285623788833618,0.04454907029867172,-0.25916236639022827,-0.26024487614631653,-1.1066997051239014,-0.06935036927461624,0.8863353729248047,1.3658168315887451
31872,0.00833270512521267,-0.7864488363265991,-0.85038161277771,0.11308670789003372,-0.8300153017044067,-0.8286677002906799,-0.8741109371185303,-0.07377000153064728,0.8689411878585815,1.1587443351745605
31873,0.007109601516276598,-0.09375673532485962,-0.11970652639865875,0.15537673234939575,-0.14402301609516144,-0.10285806655883789,-0.8501498699188232,-0.12004885077476501,0.7783585786819458,1.2639511823654175
31874,0.007921585813164711,0.0786200761795044,0.06672866642475128,0.10551418364048004,0.019063249230384827,0.15040087699890137,-0.9539600610733032,-0.13704293966293335,0.7475353479385376,1.386147141456604
31875,0.007935522124171257,-0.5323997139930725,-0.620506227016449,0.07372211664915085,-0.5886349081993103,-0.5750431418418884,-1.930393099784851,0.006724788807332516,1.1524617671966553,1.3209946155548096
31876,0.006610382813960314,-0.8995623588562012,-0.9461157321929932,0.07759276032447815,-0.8417936563491821,-0.9654844999313354,-2.525470018386841,0.07979536056518555,1.457916259765625,1.2657779455184937
31877,0.008554312400519848,-0.3431728482246399,-0.32555967569351196,0.12044072896242142,-0.24442675709724426,-0.2706725299358368,-1.1616592407226562,-0.045691363513469696,0.9775079488754272,1.278254508972168
31878,0.00650872802361846,-0.856674075126648,-0.9027749300003052,0.04858165979385376,-0.8802014589309692,-0.8075844049453735,-1.1183853149414062,-0.07474128901958466,0.8684474229812622,1.2964251041412354
31879,0.007703467272222042,-0.8376598954200745,-0.9244723916053772,0.03631441667675972,-0.8589580059051514,-0.8808941841125488,-1.1656451225280762,-0.04843994975090027,0.9295034408569336,1.2127161026000977
31880,0.0073192911222577095,-0.7154933214187622,-0.7676355838775635,0.044301100075244904,-0.7055511474609375,-0.7775485515594482,-1.01652193069458,-0.06099298596382141,0.9333959817886353,1.2297245264053345
31881,0.008806648664176464,-0.019186899065971375,-0.0015357434749603271,0.2683131694793701,-0.0534374862909317,0.08327382802963257,-0.7199743986129761,-0.15902423858642578,0.7349289655685425,1.349055528640747
31882,0.006985917687416077,-1.420168161392212,-1.4899406433105469,0.09179811179637909,-1.5547327995300293,-1.433565616607666,-1.0807170867919922,-0.07215854525566101,0.8927305936813354,1.2304871082305908
31883,0.00688642542809248,-0.338309645652771,-0.3967515230178833,0.06531025469303131,-0.3908504545688629,-0.4017578363418579,-2.0346431732177734,0.027698185294866562,1.2199305295944214,1.3200643062591553
31884,0.007304348051548004,-0.18281203508377075,-0.17043864727020264,0.05586608499288559,-0.09832814335823059,-0.11511880159378052,-1.601254940032959,-0.038757868111133575,0.9994021654129028,1.3651974201202393
31885,0.007179534528404474,-0.6536823511123657,-0.7138206958770752,0.05839446932077408,-0.6373592019081116,-0.6328849196434021,-1.121208906173706,-0.05714073404669762,0.9215432405471802,1.2488417625427246
31886,0.007181338034570217,0.19313427805900574,0.10683664679527283,0.13747267425060272,0.20045357942581177,0.10811077058315277,-1.0180296897888184,-0.009298318065702915,1.083622932434082,1.1680097579956055
31887,0.008545160293579102,-0.2987733781337738,-0.3020171523094177,0.25251635909080505,-0.28081682324409485,-0.267217218875885,-1.121738314628601,-0.06305725127458572,0.9061654806137085,1.2845087051391602
31888,0.006363858934491873,-0.9144977331161499,-0.9406002759933472,0.05421921983361244,-0.9434269070625305,-0.8790119290351868,-1.8986201286315918,-0.044904448091983795,1.01715087890625,1.2958837747573853
31889,0.008329508826136589,0.36204952001571655,0.29232877492904663,0.07522103190422058,0.3275133967399597,0.32229042053222656,-2.0551834106445312,-0.0013075190363451838,1.1607621908187866,1.1923246383666992
31890,0.006294396705925465,-0.2224893420934677,-0.25253546237945557,0.06517171859741211,-0.17683736979961395,-0.2404845654964447,-1.3449654579162598,-0.009478016756474972,1.0663254261016846,1.296765685081482
31891,0.006634466350078583,-0.7245948314666748,-0.7408753633499146,0.038192037492990494,-0.6900684833526611,-0.6917580366134644,-1.0566866397857666,-0.060504235327243805,0.9157499074935913,1.1378931999206543
31892,0.006843864917755127,-0.17770534753799438,-0.23198837041854858,0.053120262920856476,-0.18660390377044678,-0.18638895452022552,-1.5436148643493652,-0.04002859815955162,0.9984492063522339,1.2634714841842651
31893,0.006258651614189148,-0.34620344638824463,-0.38870763778686523,0.05026150494813919,-0.3379271924495697,-0.3691520392894745,-1.3651622533798218,-0.04770142585039139,0.9493542909622192,1.2851710319519043
31894,0.0071134138852357864,-0.6118488311767578,-0.6353015899658203,0.1533580869436264,-0.6214636564254761,-0.5766557455062866,-1.0776712894439697,-0.05895030498504639,0.9336318373680115,1.2687346935272217
31895,0.005832102615386248,-0.13337953388690948,-0.18381597101688385,0.1698743849992752,-0.1563558578491211,-0.11898232996463776,-1.5318107604980469,-0.030385419726371765,1.0063416957855225,1.3252562284469604
31896,0.00690762372687459,-0.9388875961303711,-0.9884037375450134,0.05956718325614929,-0.9225056171417236,-0.9634842872619629,-2.246617078781128,-0.009727693162858486,1.1346030235290527,1.2439632415771484
31897,0.006100191734731197,0.20090574026107788,0.16992776095867157,0.1703636646270752,0.21325743198394775,0.2011267989873886,-1.7026852369308472,-0.0274819228798151,1.0306377410888672,1.5346027612686157
31898,0.0061163753271102905,-0.3840917944908142,-0.3973463773727417,0.0561034232378006,-0.3622990846633911,-0.35111504793167114,-1.1257960796356201,-0.026462385430932045,1.0232839584350586,1.231626033782959
31899,0.006030706688761711,-0.48822975158691406,-0.5383203029632568,0.17619669437408447,-0.48334693908691406,-0.4981210231781006,-1.4382174015045166,-0.016388239338994026,1.036750078201294,1.3135669231414795
31900,0.007931606844067574,-0.010525532066822052,-0.040502503514289856,0.17713314294815063,0.026347920298576355,0.012041822075843811,-1.7075645923614502,-0.02534394897520542,1.014030933380127,1.3306852579116821
31901,0.006152208894491196,-0.29227322340011597,-0.3299517333507538,0.14054837822914124,-0.2714810371398926,-0.26670077443122864,-1.5133267641067505,-0.0351126566529274,0.9967180490493774,1.3135032653808594
31902,0.008229291066527367,-0.03330173343420029,-0.09352201223373413,0.06610400974750519,-0.035995692014694214,-0.06817594170570374,-1.2693164348602295,-0.05048305541276932,0.9916242957115173,1.3892428874969482
31903,0.00695557426661253,-0.706963062286377,-0.7331744432449341,0.07474075257778168,-0.7322123050689697,-0.701935887336731,-0.925984263420105,-0.08263461291790009,0.9051569700241089,1.2295029163360596
31904,0.006565769203007221,-0.8748400211334229,-0.9040104150772095,0.0648856982588768,-0.9243751168251038,-0.8470038175582886,-1.3595755100250244,-0.04960901662707329,0.9761889576911926,1.2167859077453613
31905,0.00626041553914547,-0.8968921899795532,-0.9565764665603638,0.09475510567426682,-0.9017730355262756,-0.93121337890625,-1.6247098445892334,-0.004226509481668472,1.1136281490325928,1.1791167259216309
31906,0.006841867696493864,0.22253572940826416,0.20824937522411346,0.048773862421512604,0.3056626319885254,0.2643350660800934,-1.4423558712005615,-0.00983983650803566,1.0544557571411133,1.2371265888214111
31907,0.006940341554582119,-0.10631764680147171,-0.16107657551765442,0.084593266248703,-0.06584722548723221,-0.11844800412654877,-1.2581753730773926,-0.044987693428993225,0.9637877345085144,1.145573377609253
31908,0.007681317627429962,-0.3352113962173462,-0.37453770637512207,0.06842935085296631,-0.36078721284866333,-0.35196933150291443,-1.3360769748687744,-0.09902334213256836,0.837790846824646,1.3477871417999268
31909,0.006796947680413723,-0.23428815603256226,-0.25753551721572876,0.11385478079319,-0.3082972466945648,-0.21417655050754547,-1.2731578350067139,-0.11756571382284164,0.7723977565765381,1.5155401229858398
31910,0.006865361239761114,-0.06448031216859818,-0.09863176941871643,0.06506682932376862,-0.14877282083034515,-0.030571885406970978,-0.9271381497383118,-0.06632104516029358,0.9241881370544434,1.3249399662017822
31911,0.007104176562279463,-0.49934637546539307,-0.5731460452079773,0.31815996766090393,-0.5265753865242004,-0.5266889333724976,-1.3879472017288208,0.025709368288517,1.24098801612854,1.3781886100769043
31912,0.007464381866157055,-0.9403549432754517,-0.9601526260375977,0.05167631059885025,-0.8387231826782227,-0.926327109336853,-1.5331149101257324,0.01756703108549118,1.1358263492584229,1.3518344163894653
31913,0.0058952318504452705,-0.5006992816925049,-0.5394680500030518,0.054854866117239,-0.4531603157520294,-0.5083792805671692,-1.297053575515747,-0.05359325557947159,0.9285904169082642,1.2563419342041016
31914,0.006507443729788065,-0.20594251155853271,-0.23531579971313477,0.11287214607000351,-0.22037899494171143,-0.19655932486057281,-1.188847541809082,-0.0781465619802475,0.862102746963501,1.2661874294281006
31915,0.0067007336765527725,-1.150282621383667,-1.189706563949585,0.12163518369197845,-1.180705189704895,-1.1485114097595215,-1.235925316810608,-0.06441541016101837,0.921120285987854,1.2659742832183838
31916,0.006502196192741394,-0.7151452898979187,-0.752465546131134,0.07013268768787384,-0.7275075316429138,-0.705376148223877,-1.3219166994094849,-0.0465456023812294,0.9610450267791748,1.2769043445587158
31917,0.00701274024322629,-0.6601661443710327,-0.710715651512146,0.2876569628715515,-0.6637506484985352,-0.6614450812339783,-1.2632708549499512,-0.008508497849106789,1.1030516624450684,1.2699949741363525
31918,0.005673347506672144,-0.8401837944984436,-0.875225305557251,0.07019984722137451,-0.8250622749328613,-0.8292003273963928,-1.5212984085083008,0.012305375188589096,1.2600338459014893,1.4191135168075562
31919,0.006120145320892334,-0.4906691014766693,-0.5292540788650513,0.08641735464334488,-0.45647957921028137,-0.5102705359458923,-1.5114843845367432,0.02062561735510826,1.2072656154632568,1.3304307460784912
31920,0.005852445960044861,-0.24300052225589752,-0.2613922953605652,0.05586764216423035,-0.18001797795295715,-0.2219237983226776,-1.4315783977508545,-0.06729447096586227,0.8857050538063049,1.4025570154190063
31921,0.008468235842883587,-0.8726512789726257,-0.9032717347145081,0.06848730146884918,-0.8908355832099915,-0.8209066390991211,-1.1202943325042725,-0.12302839756011963,0.7629776000976562,1.2240060567855835
31922,0.007958747446537018,-0.07884061336517334,-0.1624535620212555,0.13871364295482635,-0.13722488284111023,-0.13292385637760162,-1.4561870098114014,-0.03947241231799126,0.9885545969009399,1.2408419847488403
31923,0.007682887837290764,-0.9315849542617798,-0.9556347131729126,0.20002642273902893,-0.9361838102340698,-0.9471234083175659,-1.6978496313095093,-0.02053721621632576,1.12990140914917,1.2557010650634766
31924,0.007333314977586269,-0.7030424475669861,-0.7024090886116028,0.11851301789283752,-0.6981291174888611,-0.6148442029953003,-0.9231662154197693,-0.062398895621299744,0.9316399097442627,1.0615921020507812
31925,0.007451360113918781,-0.9795398116111755,-1.0564991235733032,0.05700477957725525,-1.012393593788147,-0.9916422963142395,-1.3602495193481445,5.741370841860771e-05,1.1223430633544922,1.3667290210723877
31926,0.00807900819927454,0.2452382594347,0.17422135174274445,0.08315219730138779,0.29906535148620605,0.15372037887573242,-1.5444562435150146,0.01621764339506626,1.2326281070709229,1.36338210105896
31927,0.00856914184987545,-0.00922057032585144,0.011593058705329895,0.08686308562755585,0.11240537464618683,0.0722692608833313,-1.1200578212738037,-0.08120197057723999,0.8874117732048035,1.4793827533721924
31928,0.006754840724170208,-0.3098810315132141,-0.36041128635406494,0.08350861072540283,-0.3131221830844879,-0.2817399501800537,-1.399982213973999,-0.07431960105895996,0.8738840222358704,1.3456087112426758
31929,0.008131152018904686,-0.2392406165599823,-0.31080561876296997,0.07727043330669403,-0.27270400524139404,-0.28493940830230713,-3.1171674728393555,-0.02740124613046646,1.1292624473571777,1.36666738986969
31930,0.006819088943302631,-0.04598207399249077,-0.06236167997121811,0.09955193102359772,-0.055465951561927795,-0.02135971188545227,-1.667921781539917,-0.053911492228507996,0.946414589881897,1.372556209564209
31931,0.007104391232132912,-0.05455702543258667,-0.08796420693397522,0.10660213232040405,-0.09737235307693481,-0.027139812707901,-1.2426464557647705,-0.06157046556472778,0.9436264038085938,1.4494688510894775
31932,0.007289865054190159,-0.4531933665275574,-0.507890522480011,0.13548767566680908,-0.476022332906723,-0.4658021330833435,-0.9548375606536865,-0.04579627513885498,0.9681880474090576,1.1967848539352417
31933,0.005959622096270323,-0.8356231451034546,-0.8720135688781738,0.04268638417124748,-0.8117243647575378,-0.8465763926506042,-1.2046244144439697,-0.04965801164507866,0.9352729320526123,1.2952070236206055
31934,0.005607551895081997,-0.8717618584632874,-0.8959139585494995,0.05390455201268196,-0.8667318820953369,-0.8451302647590637,-1.481566309928894,-0.03785122185945511,0.9809523224830627,1.2838596105575562
