step,actor_loss,bellman_loss,cql_gap,cql_penalty,critic_loss,entropy,log_prob_mean,q1_data_mean,q1_rand_mean,temp_loss,temperature
86,-3.365565299987793,0.7929630279541016,1.2481281757354736,2.56740403175354,13.629982948303223,2.0071749687194824,-2.0071749687194824,2.380864143371582,1.3313895463943481,-0.12717464566230774,0.9745110273361206
87,-3.3080906867980957,0.8435711860656738,1.2123210430145264,2.5004074573516846,13.34560775756836,1.9847227334976196,-1.9847227334976196,2.3941733837127686,1.3050494194030762,-0.1287555694580078,0.9742200970649719
88,-3.2946653366088867,0.9178969264030457,1.1890995502471924,2.4493720531463623,13.16475772857666,1.963503122329712,-1.963503122329712,2.3779022693634033,1.2475141286849976,-0.12970846891403198,0.9739293456077576
89,-3.32871675491333,1.0027556419372559,1.2517374753952026,2.5698866844177246,13.852190017700195,1.929311990737915,-1.929311990737915,2.350033760070801,1.2774686813354492,-0.12950950860977173,0.9736393094062805
90,-3.324300765991211,1.0996500253677368,1.2176084518432617,2.499467372894287,13.5969877243042,1.9105273485183716,-1.9105273485183716,2.3562703132629395,1.2433242797851562,-0.13254204392433167,0.9733495712280273
91,-3.2909531593322754,1.0598478317260742,1.1668426990509033,2.4086718559265137,13.1032075881958,1.9063997268676758,-1.9063997268676758,2.3826966285705566,1.2106128931045532,-0.13328039646148682,0.973060131072998
92,-3.1958260536193848,1.4700995683670044,1.1706054210662842,2.4046471118927,13.493334770202637,1.907583236694336,-1.907583236694336,2.3552541732788086,1.1696174144744873,-0.13436293601989746,0.9727711081504822
93,-3.1908321380615234,1.4493470191955566,1.1066257953643799,2.284061908721924,12.86965560913086,1.8609330654144287,-1.8609330654144287,2.3754591941833496,1.1085504293441772,-0.1347036510705948,0.9724826812744141
94,-3.161661148071289,1.4635542631149292,1.0744712352752686,2.2200987339019775,12.564047813415527,1.8732194900512695,-1.8732194900512695,2.376188039779663,1.081992745399475,-0.13609376549720764,0.9721947908401489
95,-3.11285138130188,1.622122049331665,1.0548595190048218,2.185614585876465,12.55019474029541,1.8737857341766357,-1.8737857341766357,2.3772122859954834,1.032955527305603,-0.13714346289634705,0.9719074964523315
96,-3.062812328338623,1.7913792133331299,1.0654579401016235,2.20082950592041,12.795526504516602,1.8454866409301758,-1.8454866409301758,2.3142547607421875,0.9923452734947205,-0.13845746219158173,0.9716206789016724
97,-3.0936760902404785,1.5784320831298828,1.0436124801635742,2.154498815536499,12.350926399230957,1.8008456230163574,-1.8008456230163574,2.3526318073272705,1.0123213529586792,-0.1391022801399231,0.9713345170021057
98,-3.0376601219177246,1.746729850769043,1.032599687576294,2.124411106109619,12.36878490447998,1.7892752885818481,-1.7892752885818481,2.315575361251831,0.9511133432388306,-0.13858464360237122,0.9710492491722107
99,-3.0357961654663086,1.8484892845153809,0.9925189018249512,2.0494632720947266,12.095806121826172,1.8295331001281738,-1.8295331001281738,2.352905750274658,0.9150077104568481,-0.14057643711566925,0.970764696598053
100,-3.005899667739868,1.7404892444610596,0.9373757839202881,1.9361522197723389,11.421250343322754,1.8115074634552002,-1.8115074634552002,2.3873958587646484,0.8930196166038513,-0.14193826913833618,0.970480740070343
101,-2.94477915763855,1.9135456085205078,0.9245834946632385,1.9276554584503174,11.551822662353516,1.80293607711792,-1.80293607711792,2.352501392364502,0.8268573880195618,-0.1431455910205841,0.9701974987983704
102,-2.9942684173583984,1.844560980796814,0.9345930218696594,1.9343671798706055,11.516396522521973,1.7500557899475098,-1.7500557899475098,2.36727237701416,0.8482061624526978,-0.14596180617809296,0.969914436340332
103,-2.9847326278686523,2.0707035064697266,0.9735615253448486,2.016425132751465,12.15282917022705,1.8243612051010132,-1.8243612051010132,2.3158273696899414,0.8305166363716125,-0.14758305251598358,0.9696316123008728
104,-2.856271266937256,2.037900924682617,0.8486676812171936,1.7623481750488281,10.849641799926758,1.790806531906128,-1.790806531906128,2.3702869415283203,0.727552592754364,-0.14662882685661316,0.9693494439125061
105,-2.851733684539795,2.1279404163360596,0.8936975002288818,1.8499550819396973,11.377715110778809,1.7930278778076172,-1.7930278778076172,2.340214729309082,0.7431756854057312,-0.14722910523414612,0.9690679311752319
106,-2.8368101119995117,2.132387161254883,0.8525333404541016,1.7793989181518555,11.02938175201416,1.7734683752059937,-1.7734683752059937,2.3490774631500244,0.7361442446708679,-0.14989495277404785,0.9687867760658264
107,-2.8985400199890137,1.9021492004394531,0.9164825081825256,1.8853111267089844,11.328704833984375,1.7873021364212036,-1.7873021364212036,2.3594627380371094,0.7961716651916504,-0.1524108350276947,0.968505859375
108,-2.8878533840179443,2.0058846473693848,0.8701680898666382,1.7912523746490479,10.962146759033203,1.7851463556289673,-1.7851463556289673,2.3296055793762207,0.6937445998191833,-0.15398171544075012,0.9682250022888184
109,-2.861246347427368,2.070547580718994,0.8162338137626648,1.688604474067688,10.513570785522461,1.7966551780700684,-1.7966551780700684,2.376800060272217,0.6675764918327332,-0.15507376194000244,0.9679442644119263
110,-2.8870906829833984,1.8403043746948242,0.8238614797592163,1.704079508781433,10.360701560974121,1.8158819675445557,-1.8158819675445557,2.4364471435546875,0.7048129439353943,-0.154153972864151,0.9676640629768372
111,-2.8362009525299072,2.1685142517089844,0.7981582283973694,1.6466310024261475,10.4016695022583,1.7733529806137085,-1.7733529806137085,2.4490551948547363,0.6870589256286621,-0.15603043138980865,0.9673842787742615
112,-2.7759523391723633,2.356886863708496,0.7454752922058105,1.550005555152893,10.106914520263672,1.7364659309387207,-1.7364659309387207,2.4783592224121094,0.6621239185333252,-0.15600401163101196,0.9671050310134888
113,-2.842473268508911,2.0385241508483887,0.7946430444717407,1.6459492444992065,10.268270492553711,1.7679849863052368,-1.7679849863052368,2.4097838401794434,0.6495035290718079,-0.15918977558612823,0.9668259620666504
114,-2.7496213912963867,2.0550875663757324,0.7469078302383423,1.543540596961975,9.772790908813477,1.760729193687439,-1.760729193687439,2.405224323272705,0.6082141995429993,-0.15783387422561646,0.9665474891662598
115,-2.6559534072875977,2.204256057739258,0.6962020397186279,1.431136131286621,9.359936714172363,1.691296100616455,-1.691296100616455,2.3694424629211426,0.4979325234889984,-0.15902575850486755,0.9662696719169617
116,-2.658102512359619,2.424828052520752,0.7128419280052185,1.479426383972168,9.82196044921875,1.7051513195037842,-1.7051513195037842,2.3637259006500244,0.4684108793735504,-0.1614544689655304,0.9659922122955322
117,-2.7905514240264893,2.358250617980957,0.7687989473342896,1.596603274345398,10.341266632080078,1.6936123371124268,-1.6936123371124268,2.3928914070129395,0.5619902014732361,-0.16096407175064087,0.965715229511261
118,-2.608412504196167,2.644407033920288,0.6668736338615417,1.3813889026641846,9.551351547241211,1.6364786624908447,-1.6364786624908447,2.3834667205810547,0.4135698974132538,-0.16362051665782928,0.9654386639595032
119,-2.466933250427246,3.0822505950927734,0.6103231310844421,1.265683650970459,9.410669326782227,1.6531219482421875,-1.6531219482421875,2.337256908416748,0.3243215084075928,-0.16151538491249084,0.9651628136634827
120,-2.585566997528076,2.494476079940796,0.7859461307525635,1.6096980571746826,10.542966842651367,1.6753003597259521,-1.6753003597259521,2.255807399749756,0.4566307067871094,-0.16405543684959412,0.9648876190185547
121,-2.5221712589263916,2.6546120643615723,0.6730653047561646,1.4059828519821167,9.684526443481445,1.6346243619918823,-1.6346243619918823,2.250553846359253,0.2963520586490631,-0.16499260067939758,0.9646128416061401
122,-2.618276596069336,2.770876407623291,0.6602566242218018,1.371628999710083,9.629020690917969,1.659276008605957,-1.659276008605957,2.3159220218658447,0.3421272933483124,-0.16778665781021118,0.964338481426239
123,-2.54553484916687,2.8585381507873535,0.6030733585357666,1.258063554763794,9.148855209350586,1.6137630939483643,-1.6137630939483643,2.437086582183838,0.3810763955116272,-0.16634178161621094,0.9640646576881409
124,-2.51308536529541,3.402548313140869,0.5510590076446533,1.1568477153778076,9.186786651611328,1.554602026939392,-1.554602026939392,2.4369068145751953,0.2796379625797272,-0.16438017785549164,0.9637918472290039
125,-2.577869415283203,3.0677385330200195,0.6713892817497253,1.3818254470825195,9.976865768432617,1.6247830390930176,-1.6247830390930176,2.373720169067383,0.3728034198284149,-0.16803626716136932,0.9635196924209595
126,-2.5518910884857178,2.672870635986328,0.7258812785148621,1.4940502643585205,10.143121719360352,1.6183288097381592,-1.6183288097381592,2.325221538543701,0.40315207839012146,-0.1717398762702942,0.9632476568222046
127,-2.420682907104492,2.593780517578125,0.6653345227241516,1.3764746189117432,9.476153373718262,1.5830602645874023,-1.5830602645874023,2.2437937259674072,0.26441869139671326,-0.17209944128990173,0.9629759192466736
128,-2.462130069732666,2.702815055847168,0.6409651637077332,1.3251011371612549,9.328320503234863,1.6367855072021484,-1.6367855072021484,2.24613618850708,0.24608150124549866,-0.17400497198104858,0.9627043008804321
129,-2.6098833084106445,2.677790403366089,0.619590699672699,1.2903382778167725,9.12948226928711,1.619318962097168,-1.619318962097168,2.3461661338806152,0.2913578152656555,-0.17630508542060852,0.9624327421188354
130,-2.5105695724487305,2.797122001647949,0.5125143527984619,1.0777314901351929,8.185779571533203,1.6328216791152954,-1.6328216791152954,2.4386353492736816,0.19862066209316254,-0.1767856776714325,0.9621613025665283
131,-2.5910801887512207,3.001026153564453,0.5417280793190002,1.1274144649505615,8.63809871673584,1.6831270456314087,-1.6831270456314087,2.539726734161377,0.32813552021980286,-0.17766785621643066,0.9618899822235107
132,-2.4768600463867188,2.887723445892334,0.4756314754486084,0.9881020188331604,7.82823371887207,1.5784052610397339,-1.5784052610397339,2.5541398525238037,0.2518615424633026,-0.1774989515542984,0.9616190195083618
133,-2.5679779052734375,2.8072967529296875,0.6294448375701904,1.3022496700286865,9.3185453414917,1.650246500968933,-1.650246500968933,2.423621416091919,0.32141372561454773,-0.17905792593955994,0.9613482356071472
134,-2.4140591621398926,2.774651050567627,0.5320582389831543,1.1068223714828491,8.30876350402832,1.5802963972091675,-1.5802963972091675,2.3879849910736084,0.19522666931152344,-0.17855966091156006,0.9610780477523804
135,-2.4472298622131348,2.599575996398926,0.5732389688491821,1.1901156902313232,8.550154685974121,1.598006248474121,-1.598006248474121,2.381751537322998,0.22281339764595032,-0.1812475174665451,0.9608080387115479
136,-2.354398250579834,2.7777700424194336,0.4889697730541229,1.0239074230194092,7.897307395935059,1.5456056594848633,-1.5456056594848633,2.3364734649658203,0.0751860961318016,-0.18208250403404236,0.9605382680892944
137,-2.357069730758667,3.14142107963562,0.5335494875907898,1.108109951019287,8.681970596313477,1.562877893447876,-1.562877893447876,2.3362576961517334,0.13562564551830292,-0.18229630589485168,0.9602689146995544
138,-2.4066128730773926,2.9012837409973145,0.5154222249984741,1.0717287063598633,8.259927749633789,1.5325284004211426,-1.5325284004211426,2.314847707748413,0.010654344223439693,-0.18432635068893433,0.9599997997283936
