step,actor_loss,bellman_loss,cql_gap,cql_penalty,critic_loss,entropy,log_prob_mean,q1_data_mean,q1_rand_mean,temp_loss,temperature
2247,8.045159339904785,4.072707176208496,-1.0762642621994019,-2.1277503967285156,-6.566044807434082,-1.0652456283569336,1.0652456283569336,-6.43614387512207,-13.53296947479248,-1.1195205450057983,0.5748907327651978
2248,7.578765869140625,5.396942615509033,-0.9653785228729248,-1.960278034210205,-4.404447078704834,-0.9451513290405273,0.9451513290405273,-6.209753036499023,-13.01163387298584,-1.1735115051269531,0.5747542977333069
2249,7.76324462890625,5.48910665512085,-1.0168476104736328,-2.009021282196045,-4.556000232696533,-0.834148108959198,0.834148108959198,-6.455768585205078,-13.345232009887695,-1.1667131185531616,0.5746172666549683
2250,8.780689239501953,4.855853080749512,-1.112158179283142,-2.2188520431518555,-6.238407135009766,-1.064529299736023,1.064529299736023,-7.298022747039795,-14.458897590637207,-1.0832366943359375,0.5744805932044983
2251,8.374532699584961,4.5218915939331055,-1.1600271463394165,-2.331017017364502,-7.133193016052246,-1.0795331001281738,1.0795331001281738,-6.763420104980469,-14.111952781677246,-1.0565471649169922,0.5743446946144104
2252,8.4930419921875,4.300616264343262,-1.1245872974395752,-2.2573399543762207,-6.986083030700684,-1.0586025714874268,1.0586025714874268,-7.2063117027282715,-14.151620864868164,-1.031670093536377,0.5742097496986389
2253,7.777642250061035,5.219273567199707,-1.0070784091949463,-2.0084173679351807,-4.822813034057617,-1.0078233480453491,1.0078233480453491,-6.63674259185791,-13.510287284851074,-1.0702913999557495,0.5740751624107361
2254,7.4094085693359375,4.70578670501709,-0.9492166042327881,-1.915529727935791,-4.871861457824707,-0.9119735360145569,0.9119735360145569,-5.990304470062256,-12.692469596862793,-1.0922696590423584,0.573940634727478
2255,8.241090774536133,4.277884483337402,-0.9283472299575806,-1.9012264013290405,-5.22824764251709,-0.9707977771759033,0.9707977771759033,-6.577150344848633,-13.295099258422852,-1.1277350187301636,0.5738059282302856
2256,8.403511047363281,5.5667338371276855,-1.1161009073257446,-2.2258243560791016,-5.562387943267822,-1.0718204975128174,1.0718204975128174,-6.8063740730285645,-13.80781078338623,-1.0646774768829346,0.5736715197563171
2257,7.991959095001221,4.635261058807373,-1.0976115465164185,-2.1448683738708496,-6.089081287384033,-1.0157089233398438,1.0157089233398438,-6.738877773284912,-13.990046501159668,-1.068449854850769,0.5735375285148621
2258,7.506560802459717,4.072676658630371,-0.9188969135284424,-1.8671061992645264,-5.26285457611084,-0.9506196975708008,0.9506196975708008,-6.683528423309326,-13.476068496704102,-1.131011962890625,0.5734032392501831
2259,7.567026138305664,4.5437164306640625,-1.0801324844360352,-2.1475555896759033,-6.194061279296875,-1.0397684574127197,1.0397684574127197,-6.136510372161865,-13.078805923461914,-1.0671687126159668,0.573269248008728
2260,8.008960723876953,4.756141185760498,-0.9236422777175903,-1.8326256275177002,-4.406986713409424,-0.9661620855331421,0.9661620855331421,-6.365471839904785,-13.161828994750977,-1.129324197769165,0.5731348991394043
2261,7.93232536315918,3.976715564727783,-1.046048879623413,-2.113093852996826,-6.588754177093506,-1.109769582748413,1.109769582748413,-6.354185581207275,-13.364340782165527,-1.0888872146606445,0.5730006694793701
2262,8.717460632324219,4.796581745147705,-0.9897561073303223,-1.9850833415985107,-5.128835201263428,-1.000491976737976,1.000491976737976,-7.551342487335205,-14.324365615844727,-1.1209628582000732,0.5728662014007568
2263,8.960092544555664,5.009125232696533,-1.0479258298873901,-2.0988097190856934,-5.484923839569092,-1.1099648475646973,1.1099648475646973,-7.78386116027832,-14.917701721191406,-1.0856382846832275,0.5727319717407227
2264,7.981496810913086,4.748133659362793,-1.0283005237579346,-2.055321455001831,-5.528473854064941,-0.9705464243888855,0.9705464243888855,-6.528501987457275,-13.63843059539795,-1.074332594871521,0.5725980997085571
2265,8.60439395904541,4.557933807373047,-1.1083048582077026,-2.2063417434692383,-6.4737749099731445,-0.993199348449707,0.993199348449707,-6.837821960449219,-14.002835273742676,-1.0862278938293457,0.5724643468856812
2266,8.125853538513184,3.7886085510253906,-0.8881396055221558,-1.7660949230194092,-5.041866302490234,-0.9499160051345825,0.9499160051345825,-6.763871669769287,-13.508941650390625,-1.064720869064331,0.5723310112953186
2267,7.811063289642334,4.422822952270508,-1.0361241102218628,-2.1078429222106934,-6.116392135620117,-1.1333930492401123,1.1333930492401123,-6.739707946777344,-13.619250297546387,-1.0628209114074707,0.5721980929374695
2268,8.532485008239746,5.135452747344971,-1.08699369430542,-2.141969680786133,-5.574395656585693,-1.1731090545654297,1.1731090545654297,-7.021288871765137,-14.132901191711426,-1.0535706281661987,0.5720655918121338
2269,8.3876314163208,4.385392189025879,-1.1286695003509521,-2.234863758087158,-6.788926124572754,-1.0796607732772827,1.0796607732772827,-6.909028053283691,-14.017892837524414,-1.025273084640503,0.5719339847564697
2270,8.77996826171875,4.454951286315918,-1.0838961601257324,-2.1692705154418945,-6.391401290893555,-1.0609161853790283,1.0609161853790283,-7.247320175170898,-14.338820457458496,-1.039278268814087,0.5718028545379639
2271,7.985081672668457,4.15167236328125,-1.0011868476867676,-1.9915506839752197,-5.8060808181762695,-1.0659945011138916,1.0659945011138916,-6.613443374633789,-13.527743339538574,-1.0632390975952148,0.5716719031333923
2272,8.120183944702148,5.232567310333252,-1.0354807376861572,-2.063947916030884,-5.087172031402588,-1.068613052368164,1.068613052368164,-6.857860565185547,-13.88257122039795,-1.1565996408462524,0.5715400576591492
2273,7.98858642578125,4.546060562133789,-0.972091555595398,-1.9501500129699707,-5.204689025878906,-0.9427470564842224,0.9427470564842224,-6.65648078918457,-13.460817337036133,-1.111051321029663,0.5714078545570374
2274,8.436182022094727,4.893982887268066,-1.0441327095031738,-2.059563636779785,-5.403835296630859,-0.9825329780578613,0.9825329780578613,-6.978346824645996,-14.00323486328125,-1.098515272140503,0.5712755918502808
2275,8.411538124084473,4.597531318664551,-1.0756921768188477,-2.153273582458496,-6.16883659362793,-1.0438774824142456,1.0438774824142456,-6.941383361816406,-13.888221740722656,-1.0973014831542969,0.5711432099342346
2276,7.79252815246582,4.252047538757324,-1.079002857208252,-2.149768352508545,-6.496794700622559,-1.1079847812652588,1.1079847812652588,-6.474294662475586,-13.502084732055664,-1.0641825199127197,0.5710111260414124
2277,8.753973960876465,4.937994480133057,-1.0846714973449707,-2.1705703735351562,-5.914857387542725,-1.0571058988571167,1.0571058988571167,-7.266443729400635,-14.115585327148438,-1.095116376876831,0.5708790421485901
2278,7.611556053161621,4.123476982116699,-1.003737211227417,-2.0297510623931885,-6.025278091430664,-1.0735602378845215,1.0735602378845215,-6.135919570922852,-13.31829833984375,-1.0496275424957275,0.570747435092926
2279,7.652134895324707,4.30233097076416,-0.8153167366981506,-1.643810749053955,-3.916722297668457,-0.8779343366622925,0.8779343366622925,-6.284869194030762,-12.724783897399902,-1.1859992742538452,0.5706146359443665
2280,8.168262481689453,4.238276481628418,-1.0808980464935303,-2.1429834365844727,-6.476640701293945,-1.0478918552398682,1.0478918552398682,-6.798405170440674,-13.713414192199707,-1.0993599891662598,0.5704818367958069
2281,8.550329208374023,3.965736150741577,-1.089751124382019,-2.1935338973999023,-7.0019330978393555,-1.0157949924468994,1.0157949924468994,-7.384677886962891,-14.556571006774902,-1.0514473915100098,0.5703495740890503
2282,7.578372955322266,4.749688148498535,-0.91969233751297,-1.8521647453308105,-4.511136054992676,-0.9940652847290039,0.9940652847290039,-6.193235397338867,-12.936983108520508,-1.1593482494354248,0.5702165365219116
2283,8.604042053222656,4.930576324462891,-1.0068329572677612,-2.050576686859131,-5.322307586669922,-1.0841748714447021,1.0841748714447021,-7.114365577697754,-13.980020523071289,-1.1122715473175049,0.5700833797454834
2284,8.499604225158691,4.755033493041992,-1.0970723628997803,-2.2017641067504883,-6.253787040710449,-1.0124062299728394,1.0124062299728394,-7.0507636070251465,-14.022743225097656,-1.1021833419799805,0.5699501633644104
2285,7.940132141113281,4.519411563873291,-0.8435347080230713,-1.7287194728851318,-4.124186038970947,-1.0357357263565063,1.0357357263565063,-6.645744323730469,-13.413260459899902,-1.1388963460922241,0.5698165893554688
2286,7.856729507446289,4.351901531219482,-1.1098791360855103,-2.200192928314209,-6.649063587188721,-1.0659124851226807,1.0659124851226807,-6.247743129730225,-13.559643745422363,-1.0813488960266113,0.569683313369751
2287,8.170663833618164,4.022790431976318,-1.0116738080978394,-2.0430965423583984,-6.192692279815674,-1.0061949491500854,1.0061949491500854,-6.712742805480957,-13.686441421508789,-1.1086126565933228,0.5695499777793884
2288,8.502877235412598,5.609502792358398,-1.1642787456512451,-2.3335607051849365,-6.058300971984863,-1.1209765672683716,1.1209765672683716,-7.11069393157959,-14.219598770141602,-1.079366683959961,0.5694169402122498
2289,8.239473342895508,4.336458206176758,-1.086623191833496,-2.151125431060791,-6.419168472290039,-1.1121476888656616,1.1121476888656616,-6.806203842163086,-13.888964653015137,-1.0763649940490723,0.5692842602729797
2290,8.020285606384277,5.050974369049072,-0.9881629943847656,-1.961184024810791,-4.754945278167725,-1.044306755065918,1.044306755065918,-6.786250114440918,-13.67630672454834,-1.0936620235443115,0.5691516399383545
2291,9.009134292602539,4.618577003479004,-1.1679441928863525,-2.347553253173828,-7.119189262390137,-1.3199021816253662,1.3199021816253662,-7.692312717437744,-14.949441909790039,-0.9765607118606567,0.5690205693244934
2292,8.219837188720703,4.5530805587768555,-1.1165874004364014,-2.260138750076294,-6.747612953186035,-1.127281665802002,1.127281665802002,-6.66063928604126,-13.864412307739258,-1.0373764038085938,0.5688900351524353
2293,8.564167022705078,3.934922218322754,-1.0578502416610718,-2.1265506744384766,-6.697831153869629,-1.064711332321167,1.064711332321167,-6.959765434265137,-13.93674373626709,-1.0507721900939941,0.5687599778175354
2294,8.933319091796875,4.141044616699219,-1.1249191761016846,-2.265585422515869,-7.186882019042969,-1.1114872694015503,1.1114872694015503,-7.568033218383789,-14.77099323272705,-1.0318471193313599,0.5686304569244385
2295,8.888874053955078,4.310293197631836,-1.124619960784912,-2.2295045852661133,-6.8372297286987305,-1.2419613599777222,1.2419613599777222,-7.499334812164307,-14.811278343200684,-1.078023910522461,0.5685009360313416
2296,7.954776763916016,4.565523147583008,-1.0060186386108398,-2.038273334503174,-5.625843048095703,-1.1259764432907104,1.1259764432907104,-6.692334175109863,-13.790507316589355,-1.1113660335540771,0.5683709979057312
2297,8.323976516723633,4.31761360168457,-1.068368911743164,-2.1160197257995605,-6.262485504150391,-1.0955265760421753,1.0955265760421753,-6.879479885101318,-13.727154731750488,-1.0747898817062378,0.5682411789894104
2298,8.058798789978027,4.213273048400879,-1.0685203075408936,-2.1356875896453857,-6.465165138244629,-1.1487374305725098,1.1487374305725098,-6.662270545959473,-13.661261558532715,-1.063388466835022,0.5681114792823792
2299,8.616506576538086,4.262475967407227,-1.0433505773544312,-2.070218563079834,-6.088617324829102,-1.060674786567688,1.060674786567688,-7.205681800842285,-14.02713680267334,-1.128006935119629,0.5679813027381897
2300,7.968978404998779,4.273922443389893,-1.021437644958496,-2.0164365768432617,-5.808260440826416,-0.9934691786766052,0.9934691786766052,-6.729526042938232,-13.625398635864258,-1.0977308750152588,0.5678509473800659
2301,8.576862335205078,4.223601818084717,-1.0804455280303955,-2.183157444000244,-6.692184925079346,-0.9791795611381531,0.9791795611381531,-7.000049591064453,-13.934012413024902,-1.09088933467865,0.5677204728126526
2302,9.210990905761719,4.378319263458252,-1.1484277248382568,-2.3126773834228516,-7.185067653656006,-1.0265252590179443,1.0265252590179443,-7.766831398010254,-14.906561851501465,-1.0516633987426758,0.5675905346870422
2303,8.08824348449707,5.738704681396484,-1.0210182666778564,-2.0381081104278564,-4.451835632324219,-1.082253098487854,1.082253098487854,-7.042306900024414,-14.091498374938965,-1.0911054611206055,0.5674604177474976
2304,8.05908203125,4.852851867675781,-1.0179873704910278,-2.027841567993164,-5.286355972290039,-1.0577466487884521,1.0577466487884521,-6.755031585693359,-13.887545585632324,-1.0625154972076416,0.5673306584358215
2305,8.68371295928955,4.820396423339844,-1.1029917001724243,-2.194427013397217,-6.151739120483398,-1.1778285503387451,1.1778285503387451,-6.865931987762451,-13.940449714660645,-1.0649499893188477,0.5672010779380798
2306,9.358184814453125,4.85261344909668,-1.1000401973724365,-2.230604410171509,-6.300408363342285,-1.1546218395233154,1.1546218395233154,-7.8513312339782715,-14.841961860656738,-1.0577738285064697,0.5670717358589172
2307,7.512567520141602,4.810863494873047,-0.952629804611206,-1.9218332767486572,-4.79830265045166,-1.0198636054992676,1.0198636054992676,-6.471606254577637,-13.503870010375977,-1.0777883529663086,0.5669425129890442
2308,8.952447891235352,4.441927909851074,-1.1827696561813354,-2.362729072570801,-7.37171745300293,-1.1504597663879395,1.1504597663879395,-7.4779887199401855,-14.634012222290039,-1.0741361379623413,0.5668132901191711
2309,8.80688190460205,4.710346221923828,-1.1055717468261719,-2.2552876472473145,-6.566091537475586,-1.0571322441101074,1.0571322441101074,-7.161859512329102,-14.26016902923584,-1.0972533226013184,0.5666839480400085
2310,8.562128067016602,4.150725364685059,-1.0234403610229492,-2.0669050216674805,-6.183799743652344,-1.1647083759307861,1.1647083759307861,-7.264754295349121,-14.215250015258789,-1.0702546834945679,0.5665546655654907
2311,8.12158203125,5.4997711181640625,-0.9858616590499878,-2.0083155632019043,-4.541807174682617,-1.0750890970230103,1.0750890970230103,-7.099567413330078,-14.107563972473145,-1.1169708967208862,0.5664250254631042
2312,7.958568572998047,5.218066692352295,-0.9788235425949097,-1.9636969566345215,-4.600418567657471,-1.0720264911651611,1.0720264911651611,-6.5782270431518555,-13.662772178649902,-1.120220422744751,0.5662949681282043
2313,8.122676849365234,5.027800559997559,-0.9080132842063904,-1.8227629661560059,-4.086014747619629,-1.0623478889465332,1.0623478889465332,-6.521778106689453,-13.394500732421875,-1.1742440462112427,0.5661638975143433
2314,8.49774169921875,4.4715094566345215,-0.9762722253799438,-1.9661972522735596,-5.359476566314697,-0.9575692415237427,0.9575692415237427,-6.934881210327148,-13.750094413757324,-1.1443264484405518,0.5660322308540344
2315,8.15553092956543,5.704556465148926,-0.8972296714782715,-1.8249919414520264,-3.420403480529785,-0.9699907302856445,0.9699907302856445,-6.955667495727539,-13.676421165466309,-1.1805782318115234,0.5658997297286987
2316,8.000757217407227,4.942023277282715,-0.985539972782135,-1.9872915744781494,-4.994434356689453,-0.9041064977645874,0.9041064977645874,-6.8085527420043945,-13.605990409851074,-1.1813371181488037,0.5657663941383362
2317,8.3377046585083,4.216250419616699,-0.9579700231552124,-1.9223216772079468,-5.395358085632324,-0.93080073595047,0.93080073595047,-6.954776763916016,-13.9391450881958,-1.18821382522583,0.565632164478302
2318,8.55997085571289,5.917442321777344,-1.0521763563156128,-2.1222825050354004,-4.6939697265625,-0.9809838533401489,0.9809838533401489,-7.098616600036621,-14.09598445892334,-1.1325695514678955,0.565497875213623
2319,8.776711463928223,4.7701287269592285,-1.0502170324325562,-2.1390366554260254,-5.92505407333374,-1.0915851593017578,1.0915851593017578,-7.296343803405762,-14.320551872253418,-1.0844017267227173,0.5653641223907471
2320,9.259153366088867,4.448885917663574,-1.089902639389038,-2.1957075595855713,-6.529651641845703,-1.0811381340026855,1.0811381340026855,-7.806450843811035,-14.886285781860352,-1.0921826362609863,0.5652307868003845
2321,8.20567512512207,4.469202995300293,-1.0001921653747559,-2.006129741668701,-5.561446189880371,-1.0613833665847778,1.0613833665847778,-6.914571762084961,-13.72350025177002,-1.1084990501403809,0.5650975704193115
2322,8.080863952636719,4.473725318908691,-1.0000759363174438,-1.9887917041778564,-5.470232963562012,-1.077021598815918,1.077021598815918,-6.8439836502075195,-13.773999214172363,-1.1248654127120972,0.5649642944335938
2323,8.749698638916016,4.103150367736816,-1.1433720588684082,-2.266278028488159,-7.228240013122559,-1.0418968200683594,1.0418968200683594,-7.0813446044921875,-14.256604194641113,-1.0874948501586914,0.5648314356803894
2324,8.47688102722168,4.658030986785889,-1.0823452472686768,-2.1600911617279053,-6.142425060272217,-1.0524921417236328,1.0524921417236328,-7.116886138916016,-14.0299654006958,-1.095677375793457,0.5646988749504089
2325,8.994749069213867,4.324750900268555,-1.1488513946533203,-2.2677557468414307,-7.0140275955200195,-1.262834072113037,1.262834072113037,-7.622867584228516,-14.804727554321289,-1.0232138633728027,0.5645673871040344
2326,8.495676040649414,4.9560394287109375,-0.9714567065238953,-1.8747835159301758,-4.417878150939941,-1.0589699745178223,1.0589699745178223,-7.214956283569336,-14.165026664733887,-1.1367146968841553,0.5644354820251465
2327,8.032516479492188,4.404019355773926,-0.9460307359695435,-1.9090081453323364,-5.141021728515625,-1.0570850372314453,1.0570850372314453,-6.661942005157471,-13.657622337341309,-1.1518592834472656,0.5643032193183899
2328,9.40640640258789,4.313047885894775,-1.1863555908203125,-2.3815019130706787,-7.594461917877197,-1.2445558309555054,1.2445558309555054,-7.868082523345947,-15.151300430297852,-1.0355815887451172,0.5641718506813049
2329,8.65496826171875,4.193565368652344,-1.030036211013794,-2.067004680633545,-6.141458511352539,-1.0265053510665894,1.0265053510665894,-7.337920188903809,-14.415061950683594,-1.1335557699203491,0.5640401840209961
2330,8.403974533081055,5.4754743576049805,-1.07779061794281,-2.105710506439209,-5.053078651428223,-1.0585684776306152,1.0585684776306152,-7.021156311035156,-14.214563369750977,-1.0967159271240234,0.5639086961746216
2331,8.939815521240234,4.760152816772461,-1.1367905139923096,-2.2228479385375977,-6.354086875915527,-1.058254599571228,1.058254599571228,-7.4997782707214355,-14.751235961914062,-1.1268736124038696,0.563776969909668
2332,8.199142456054688,4.196532249450684,-0.9380189180374146,-1.8791003227233887,-5.198969841003418,-0.9356919527053833,0.9356919527053833,-6.971097469329834,-13.748745918273926,-1.1326725482940674,0.5636450052261353
2333,8.088146209716797,3.9854440689086914,-1.0470106601715088,-2.115401268005371,-6.591562271118164,-0.9235310554504395,0.9235310554504395,-6.643774032592773,-13.605120658874512,-1.1921132802963257,0.5635122060775757
2334,7.380411148071289,4.071046829223633,-0.9260643720626831,-1.8078010082244873,-4.967958450317383,-0.9694125056266785,0.9694125056266785,-6.151611804962158,-13.083765983581543,-1.1025805473327637,0.5633795857429504
2335,8.269867897033691,4.115706920623779,-1.0950334072113037,-2.182898998260498,-6.798788547515869,-1.0906438827514648,1.0906438827514648,-6.844478607177734,-13.97461223602295,-1.0689634084701538,0.563247561454773
2336,9.097332954406738,4.464756965637207,-1.0792286396026611,-2.1875641345977783,-6.4730634689331055,-1.2388951778411865,1.2388951778411865,-7.691792011260986,-14.84656810760498,-1.0307776927947998,0.5631166100502014
2337,8.142128944396973,4.002950191497803,-1.0360713005065918,-2.064497470855713,-6.3195366859436035,-1.1057190895080566,1.1057190895080566,-6.829849720001221,-14.145914077758789,-1.0583364963531494,0.5629861950874329
2338,9.304189682006836,6.510906219482422,-1.086190104484558,-2.1385250091552734,-4.181718826293945,-1.1429632902145386,1.1429632902145386,-7.641493797302246,-14.710003852844238,-1.056604027748108,0.5628563165664673
2339,8.24795913696289,4.87200927734375,-1.0407540798187256,-2.056408405303955,-5.410032272338867,-1.1182539463043213,1.1182539463043213,-7.0393571853637695,-14.125401496887207,-1.0823338031768799,0.5627267360687256
2340,9.193575859069824,7.392359733581543,-1.0845215320587158,-2.1554670333862305,-3.3849754333496094,-1.225179672241211,1.225179672241211,-8.142385482788086,-15.0999116897583,-1.0312037467956543,0.562597930431366
2341,8.030254364013672,5.079736709594727,-1.0662953853607178,-2.100849151611328,-5.424509048461914,-1.1190640926361084,1.1190640926361084,-6.6231794357299805,-13.697328567504883,-1.147387146949768,0.562468409538269
2342,8.788251876831055,4.592419624328613,-1.078622817993164,-2.1385979652404785,-6.100569725036621,-0.971847414970398,0.971847414970398,-7.049378395080566,-14.223591804504395,-1.1356921195983887,0.5623384714126587
2343,8.935603141784668,4.435213088989258,-1.0766931772232056,-2.1251792907714844,-6.190683364868164,-1.1589809656143188,1.1589809656143188,-7.601085186004639,-14.792251586914062,-1.1339683532714844,0.5622081756591797
2344,8.66025447845459,4.254327297210693,-1.0574347972869873,-2.1146035194396973,-6.318689823150635,-1.0077645778656006,1.0077645778656006,-7.4577155113220215,-14.345358848571777,-1.1733499765396118,0.5620771050453186
2345,7.6354804039001465,4.184262275695801,-0.8581802845001221,-1.6722767353057861,-4.177121162414551,-0.8615111708641052,0.8615111708641052,-6.505843162536621,-13.354525566101074,-1.2217071056365967,0.5619447231292725
2346,8.064776420593262,3.9538800716400146,-0.9872356057167053,-1.956031084060669,-5.826274871826172,-1.0425881147384644,1.0425881147384644,-6.678168296813965,-13.752456665039062,-1.174582600593567,0.5618117451667786
2347,9.365137100219727,4.894075870513916,-1.078283667564392,-2.145332098007202,-5.832584857940674,-1.0497400760650635,1.0497400760650635,-7.885765552520752,-14.996365547180176,-1.0689809322357178,0.5616795420646667
2348,8.963970184326172,4.319624900817871,-1.0504355430603027,-2.094731330871582,-6.154031753540039,-0.9977614879608154,0.9977614879608154,-7.857268333435059,-14.90958309173584,-1.067892074584961,0.5615479350090027
2349,8.934293746948242,5.595651149749756,-1.103587031364441,-2.248318672180176,-5.645942211151123,-1.112225890159607,1.112225890159607,-7.799342155456543,-14.959927558898926,-1.0818138122558594,0.5614168047904968
2350,9.148518562316895,6.196839332580566,-1.1056225299835205,-2.1894161701202393,-4.750241279602051,-1.0731815099716187,1.0731815099716187,-7.557870864868164,-14.798934936523438,-1.04854416847229,0.561286449432373
2351,8.535195350646973,3.9541921615600586,-1.048846960067749,-2.0743937492370605,-6.417777061462402,-1.1037311553955078,1.1037311553955078,-6.775815486907959,-13.888620376586914,-1.0659112930297852,0.5611566305160522
2352,9.389759063720703,4.503659248352051,-1.0692858695983887,-2.134737014770508,-6.170025825500488,-1.096640706062317,1.096640706062317,-7.975348949432373,-14.92857837677002,-1.0839614868164062,0.5610270500183105
2353,8.701871871948242,4.458732604980469,-1.0615421533584595,-2.1402769088745117,-6.24265193939209,-1.2439557313919067,1.2439557313919067,-7.718099117279053,-14.8065185546875,-1.015979528427124,0.5608984231948853
2354,7.945117950439453,4.085537433624268,-0.9449429512023926,-1.8931457996368408,-5.380191326141357,-1.0083866119384766,1.0083866119384766,-6.699252128601074,-13.492578506469727,-1.1876157522201538,0.5607688426971436
2355,8.102873802185059,4.03313684463501,-1.0321171283721924,-2.0267107486724854,-6.100416660308838,-1.1839616298675537,1.1839616298675537,-6.454341411590576,-13.470969200134277,-1.0311137437820435,0.5606400370597839
2356,8.395126342773438,4.399282455444336,-0.9397904872894287,-1.8958505392074585,-5.079970359802246,-1.223920464515686,1.223920464515686,-7.243268966674805,-13.999463081359863,-1.1047461032867432,0.5605112314224243
2357,8.411764144897461,4.229336738586426,-1.014436960220337,-2.022610664367676,-5.883716583251953,-1.0500720739364624,1.0500720739364624,-7.287449836730957,-14.118667602539062,-1.1671808958053589,0.5603815317153931
2358,9.061363220214844,3.8578176498413086,-1.1761527061462402,-2.3369414806365967,-7.826889991760254,-1.1912038326263428,1.1912038326263428,-7.454589366912842,-14.700163841247559,-1.0831220149993896,0.5602521896362305
2359,8.763794898986816,5.640771865844727,-1.0871819257736206,-2.148716449737549,-5.102809906005859,-1.1446778774261475,1.1446778774261475,-7.20753288269043,-14.32458782196045,-1.1169819831848145,0.5601226687431335
2360,8.475090026855469,4.492387771606445,-0.9685459733009338,-1.9566500186920166,-5.290862083435059,-0.9701367616653442,0.9701367616653442,-7.382904052734375,-14.261897087097168,-1.1829530000686646,0.559992253780365
2361,9.406373977661133,5.52137565612793,-1.1478455066680908,-2.313715934753418,-6.04720401763916,-0.9830181002616882,0.9830181002616882,-8.015447616577148,-15.068597793579102,-1.1532659530639648,0.559861421585083
2362,9.160460472106934,4.225155830383301,-1.031461477279663,-2.064835786819458,-6.09902286529541,-1.0261433124542236,1.0261433124542236,-7.588599681854248,-14.680459976196289,-1.1143349409103394,0.559730589389801
2363,9.92001724243164,4.037752628326416,-1.1888134479522705,-2.384678840637207,-7.885641574859619,-1.0208747386932373,1.0208747386932373,-8.282432556152344,-15.449786186218262,-1.1155503988265991,0.5595998167991638
2364,8.651815414428711,3.791153907775879,-1.0793609619140625,-2.146967887878418,-6.943685531616211,-1.1030033826828003,1.1030033826828003,-7.5076704025268555,-14.542195320129395,-1.1057466268539429,0.5594692230224609
2365,8.255607604980469,4.57075834274292,-1.018552541732788,-2.0088255405426025,-5.473369121551514,-0.9539492130279541,0.9539492130279541,-6.972165584564209,-13.982184410095215,-1.1601916551589966,0.5593380928039551
2366,9.18341064453125,6.76991605758667,-1.11464262008667,-2.2317614555358887,-4.388891696929932,-1.0659334659576416,1.0659334659576416,-7.809014320373535,-15.116067886352539,-1.0652166604995728,0.5592076778411865
2367,9.4738187789917,4.440190315246582,-1.0806047916412354,-2.164485454559326,-6.382237434387207,-1.1774342060089111,1.1774342060089111,-7.988251686096191,-15.107802391052246,-1.101417064666748,0.5590774416923523
2368,9.248744010925293,4.214861869812012,-1.094933271408081,-2.170416831970215,-6.6372222900390625,-1.238954782485962,1.238954782485962,-7.883460998535156,-15.077353477478027,-0.995606541633606,0.5589486360549927
2369,9.248917579650879,4.782972812652588,-1.0999010801315308,-2.185980796813965,-6.146931171417236,-1.1534247398376465,1.1534247398376465,-7.75372314453125,-14.873013496398926,-1.0559003353118896,0.558820366859436
2370,9.501985549926758,4.485947608947754,-1.118943691253662,-2.196169137954712,-6.494897842407227,-1.0471274852752686,1.0471274852752686,-8.033622741699219,-15.11810302734375,-1.1237596273422241,0.5586917400360107
2371,8.0225830078125,4.257719993591309,-0.9462878704071045,-1.9241182804107666,-5.362871170043945,-1.0353225469589233,1.0353225469589233,-6.660322189331055,-13.49028491973877,-1.1543140411376953,0.5585626363754272
2372,8.624244689941406,5.278831958770752,-0.9786847829818726,-1.907160997390747,-4.256972789764404,-1.1841869354248047,1.1841869354248047,-7.432757377624512,-14.5379638671875,-1.0965843200683594,0.5584336519241333
2373,8.15720272064209,4.365497589111328,-0.9701105952262878,-1.930534839630127,-5.287176132202148,-1.0890077352523804,1.0890077352523804,-6.764250755310059,-13.802743911743164,-1.1468513011932373,0.5583041906356812
2374,9.19151782989502,4.7077741622924805,-1.1399319171905518,-2.275827407836914,-6.67136287689209,-1.1057947874069214,1.1057947874069214,-7.958346366882324,-15.109933853149414,-1.0980387926101685,0.5581749081611633
2375,9.015409469604492,5.067234992980957,-1.0562834739685059,-2.07712459564209,-5.318387985229492,-0.9902955889701843,0.9902955889701843,-7.502403259277344,-14.38635540008545,-1.1345677375793457,0.5580453872680664
2376,8.572761535644531,4.383273601531982,-0.9994177222251892,-1.9481838941574097,-5.357645511627197,-1.1416130065917969,1.1416130065917969,-7.167977333068848,-14.243844985961914,-1.1331466436386108,0.5579156279563904
2377,9.723175048828125,5.1204304695129395,-1.2021864652633667,-2.413120746612549,-6.9451727867126465,-1.2673225402832031,1.2673225402832031,-8.262245178222656,-15.541216850280762,-1.0480891466140747,0.5577866435050964
2378,8.934053421020508,4.025321960449219,-1.0983905792236328,-2.1848888397216797,-6.89912223815918,-1.1997551918029785,1.1997551918029785,-7.526736736297607,-14.669360160827637,-1.0868661403656006,0.5576579570770264
2379,8.685710906982422,4.115815162658691,-1.0076102018356323,-1.9963657855987549,-5.866013526916504,-1.1000629663467407,1.1000629663467407,-7.5462799072265625,-14.453097343444824,-1.1193236112594604,0.557529091835022
2380,8.42071533203125,4.655991554260254,-0.9176856279373169,-1.8326648473739624,-4.507332801818848,-1.0811443328857422,1.0811443328857422,-7.463183403015137,-14.380142211914062,-1.1422977447509766,0.5573998689651489
2381,8.629643440246582,4.139009475708008,-1.0337774753570557,-2.045742988586426,-6.089705467224121,-1.0896029472351074,1.0896029472351074,-7.08582878112793,-14.11192512512207,-1.1255582571029663,0.5572705268859863
